time_index,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,lagging_current_power_factor,leading_current_power_factor,nsm,month,day,hour,day_of_week_num,weekstatus_weekday,weekstatus_weekend,day_of_week_friday,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,usage_kwh
810,48.74,0.0,92.65,100.0,37800,1,9,10,1,1,0,0,0,0,0,0,1,0,120.02
811,45.83,0.0,94.21,100.0,38700,1,9,10,1,1,0,0,0,0,0,0,1,0,128.81
812,43.74,0.0,93.64,100.0,39600,1,9,11,1,1,0,0,0,0,0,0,1,0,116.68
813,70.96,0.0,88.68,100.0,40500,1,9,11,1,1,0,0,0,0,0,0,1,0,136.19
814,55.62,0.0,88.64,100.0,41400,1,9,11,1,1,0,0,0,0,0,0,1,0,106.49
815,66.31,0.0,88.45,100.0,42300,1,9,11,1,1,0,0,0,0,0,0,1,0,125.71
816,50.11,0.0,90.66,100.0,43200,1,9,12,1,1,0,0,0,0,0,0,1,0,107.64
817,4.14,19.37,96.2,60.14,44100,1,9,12,1,1,0,0,0,0,0,0,1,0,14.58
818,0.0,26.32,100.0,30.37,45000,1,9,12,1,1,0,0,0,0,0,0,1,0,8.39
819,0.0,25.78,100.0,31.64,45900,1,9,12,1,1,0,0,0,0,0,0,1,0,8.6
820,0.0,20.56,100.0,57.95,46800,1,9,13,1,1,0,0,0,0,0,0,1,0,14.62
821,20.56,2.59,97.19,99.95,47700,1,9,13,1,1,0,0,0,0,0,0,1,0,84.92
822,50.94,0.0,93.7,100.0,48600,1,9,13,1,1,0,0,0,0,0,0,1,0,136.69
823,33.88,0.0,95.05,100.0,49500,1,9,13,1,1,0,0,0,0,0,0,1,0,103.64
824,42.95,0.0,94.72,100.0,50400,1,9,14,1,1,0,0,0,0,0,0,1,0,126.83
825,36.04,0.0,94.67,100.0,51300,1,9,14,1,1,0,0,0,0,0,0,1,0,105.91
826,45.54,0.0,94.19,100.0,52200,1,9,14,1,1,0,0,0,0,0,0,1,0,127.73
827,34.78,0.0,95.1,100.0,53100,1,9,14,1,1,0,0,0,0,0,0,1,0,106.99
828,40.39,0.0,95.15,100.0,54000,1,9,15,1,1,0,0,0,0,0,0,1,0,124.92
829,23.29,0.0,94.42,100.0,54900,1,9,15,1,1,0,0,0,0,0,0,1,0,66.74
830,23.62,0.0,94.91,100.0,55800,1,9,15,1,1,0,0,0,0,0,0,1,0,71.14
831,37.55,0.0,94.82,100.0,56700,1,9,15,1,1,0,0,0,0,0,0,1,0,112.03
832,49.03,0.0,92.92,100.0,57600,1,9,16,1,1,0,0,0,0,0,0,1,0,123.3
833,34.24,0.0,95.49,100.0,58500,1,9,16,1,1,0,0,0,0,0,0,1,0,110.05
834,46.48,0.0,93.95,100.0,59400,1,9,16,1,1,0,0,0,0,0,0,1,0,127.48
835,34.52,0.0,95.07,100.0,60300,1,9,16,1,1,0,0,0,0,0,0,1,0,105.84
836,38.7,0.0,94.99,100.0,61200,1,9,17,1,1,0,0,0,0,0,0,1,0,117.61
837,43.27,0.0,93.8,100.0,62100,1,9,17,1,1,0,0,0,0,0,0,1,0,117.07
838,41.0,0.0,94.42,100.0,63000,1,9,17,1,1,0,0,0,0,0,0,1,0,117.58
839,1.15,8.53,99.95,97.29,63900,1,9,17,1,1,0,0,0,0,0,0,1,0,35.86
840,0.0,9.94,100.0,95.87,64800,1,9,18,1,1,0,0,0,0,0,0,1,0,33.52
841,35.17,0.79,91.12,99.99,65700,1,9,18,1,1,0,0,0,0,0,0,1,0,77.8
842,57.92,0.0,88.75,100.0,66600,1,9,18,1,1,0,0,0,0,0,0,1,0,111.53
843,49.25,0.0,92.66,100.0,67500,1,9,18,1,1,0,0,0,0,0,0,1,0,121.36
844,40.25,0.0,94.37,100.0,68400,1,9,19,1,1,0,0,0,0,0,0,1,0,114.8
845,33.34,0.0,95.2,100.0,69300,1,9,19,1,1,0,0,0,0,0,0,1,0,103.68
846,48.2,0.0,93.14,100.0,70200,1,9,19,1,1,0,0,0,0,0,0,1,0,123.34
847,40.82,0.0,93.6,100.0,71100,1,9,19,1,1,0,0,0,0,0,0,1,0,108.54
848,36.83,0.0,95.08,100.0,72000,1,9,20,1,1,0,0,0,0,0,0,1,0,113.0
849,37.15,0.0,94.36,100.0,72900,1,9,20,1,1,0,0,0,0,0,0,1,0,105.84
850,39.49,0.0,94.9,100.0,73800,1,9,20,1,1,0,0,0,0,0,0,1,0,118.87
851,25.88,0.0,96.79,100.0,74700,1,9,20,1,1,0,0,0,0,0,0,1,0,99.72
852,14.18,1.73,98.58,99.98,75600,1,9,21,1,1,0,0,0,0,0,0,1,0,83.12
853,0.0,22.93,100.0,44.55,76500,1,9,21,1,1,0,0,0,0,0,0,1,0,11.41
854,0.0,26.78,100.0,19.27,77400,1,9,21,1,1,0,0,0,0,0,0,1,0,5.26
855,0.0,26.71,100.0,18.4,78300,1,9,21,1,1,0,0,0,0,0,0,1,0,5.0
856,0.0,26.75,100.0,18.27,79200,1,9,22,1,1,0,0,0,0,0,0,1,0,4.97
857,1.8,15.3,93.93,30.67,80100,1,9,22,1,1,0,0,0,0,0,0,1,0,4.93
858,5.15,0.0,66.94,100.0,81000,1,9,22,1,1,0,0,0,0,0,0,1,0,4.64
859,4.97,0.0,68.24,100.0,81900,1,9,22,1,1,0,0,0,0,0,0,1,0,4.64
860,4.97,0.0,67.69,100.0,82800,1,9,23,1,1,0,0,0,0,0,0,1,0,4.57
861,4.32,0.0,73.19,100.0,83700,1,9,23,1,1,0,0,0,0,0,0,1,0,4.64
862,4.14,0.0,74.4,100.0,84600,1,9,23,1,1,0,0,0,0,0,0,1,0,4.61
863,4.25,0.0,73.23,100.0,85500,1,9,23,1,1,0,0,0,0,0,0,1,0,4.57
864,4.28,0.0,72.99,100.0,0,1,9,0,1,1,0,0,0,0,0,0,1,0,4.57
865,4.36,0.0,71.82,100.0,900,1,10,0,2,1,0,0,0,0,0,0,0,1,4.5
866,4.61,0.0,70.4,100.0,1800,1,10,0,2,1,0,0,0,0,0,0,0,1,4.57
867,4.61,0.0,70.71,100.0,2700,1,10,0,2,1,0,0,0,0,0,0,0,1,4.61
868,4.32,0.0,72.44,100.0,3600,1,10,1,2,1,0,0,0,0,0,0,0,1,4.54
869,4.39,0.0,72.42,100.0,4500,1,10,1,2,1,0,0,0,0,0,0,0,1,4.61
870,4.57,0.0,70.71,100.0,5400,1,10,1,2,1,0,0,0,0,0,0,0,1,4.57
871,4.57,0.0,71.02,100.0,6300,1,10,1,2,1,0,0,0,0,0,0,0,1,4.61
872,4.75,0.0,69.88,100.0,7200,1,10,2,2,1,0,0,0,0,0,0,0,1,4.64
873,4.72,0.0,69.87,100.0,8100,1,10,2,2,1,0,0,0,0,0,0,0,1,4.61
874,4.43,0.0,71.57,100.0,9000,1,10,2,2,1,0,0,0,0,0,0,0,1,4.54
875,4.5,0.0,71.25,100.0,9900,1,10,2,2,1,0,0,0,0,0,0,0,1,4.57
876,4.46,0.0,71.57,100.0,10800,1,10,3,2,1,0,0,0,0,0,0,0,1,4.57
877,4.39,0.0,72.42,100.0,11700,1,10,3,2,1,0,0,0,0,0,0,0,1,4.61
878,4.57,0.0,70.71,100.0,12600,1,10,3,2,1,0,0,0,0,0,0,0,1,4.57
879,4.5,0.0,71.02,100.0,13500,1,10,3,2,1,0,0,0,0,0,0,0,1,4.54
880,4.43,0.0,71.8,100.0,14400,1,10,4,2,1,0,0,0,0,0,0,0,1,4.57
881,4.54,0.0,70.94,100.0,15300,1,10,4,2,1,0,0,0,0,0,0,0,1,4.57
882,4.39,0.0,72.12,100.0,16200,1,10,4,2,1,0,0,0,0,0,0,0,1,4.57
883,4.36,0.0,72.13,100.0,17100,1,10,4,2,1,0,0,0,0,0,0,0,1,4.54
884,4.61,0.0,70.4,100.0,18000,1,10,5,2,1,0,0,0,0,0,0,0,1,4.57
885,4.46,0.0,71.57,100.0,18900,1,10,5,2,1,0,0,0,0,0,0,0,1,4.57
886,4.46,0.0,71.57,100.0,19800,1,10,5,2,1,0,0,0,0,0,0,0,1,4.57
887,4.39,0.0,72.12,100.0,20700,1,10,5,2,1,0,0,0,0,0,0,0,1,4.57
888,4.36,0.0,72.13,100.0,21600,1,10,6,2,1,0,0,0,0,0,0,0,1,4.54
889,5.0,0.0,67.79,100.0,22500,1,10,6,2,1,0,0,0,0,0,0,0,1,4.61
890,4.79,0.0,69.03,100.0,23400,1,10,6,2,1,0,0,0,0,0,0,0,1,4.57
891,4.75,0.0,68.2,100.0,24300,1,10,6,2,1,0,0,0,0,0,0,0,1,4.43
892,3.82,0.0,73.49,100.0,25200,1,10,7,2,1,0,0,0,0,0,0,0,1,4.14
893,4.82,0.0,71.0,100.0,26100,1,10,7,2,1,0,0,0,0,0,0,0,1,4.86
894,4.93,0.0,80.07,100.0,27000,1,10,7,2,1,0,0,0,0,0,0,0,1,6.59
895,5.0,0.0,81.72,100.0,27900,1,10,7,2,1,0,0,0,0,0,0,0,1,7.09
896,4.64,0.04,83.67,100.0,28800,1,10,8,2,1,0,0,0,0,0,0,0,1,7.09
897,58.9,0.0,84.89,100.0,29700,1,10,8,2,1,0,0,0,0,0,0,0,1,94.61
898,63.65,0.0,86.08,100.0,30600,1,10,8,2,1,0,0,0,0,0,0,0,1,107.64
899,63.22,0.0,84.91,100.0,31500,1,10,8,2,1,0,0,0,0,0,0,0,1,101.63
900,50.26,0.0,92.71,100.0,32400,1,10,9,2,1,0,0,0,0,0,0,0,1,124.31
901,35.42,0.0,95.18,100.0,33300,1,10,9,2,1,0,0,0,0,0,0,0,1,109.91
902,45.61,0.0,94.03,100.0,34200,1,10,9,2,1,0,0,0,0,0,0,0,1,126.04
903,32.58,0.0,94.93,100.0,35100,1,10,9,2,1,0,0,0,0,0,0,0,1,98.39
904,43.49,0.0,94.14,100.0,36000,1,10,10,2,1,0,0,0,0,0,0,0,1,121.43
905,38.77,0.0,94.94,100.0,36900,1,10,10,2,1,0,0,0,0,0,0,0,1,117.14
906,32.65,0.0,95.55,100.0,37800,1,10,10,2,1,0,0,0,0,0,0,0,1,105.8
907,42.23,0.0,94.73,100.0,38700,1,10,10,2,1,0,0,0,0,0,0,0,1,124.88
908,36.11,0.0,95.04,100.0,39600,1,10,11,2,1,0,0,0,0,0,0,0,1,110.34
909,70.56,0.0,89.7,100.0,40500,1,10,11,2,1,0,0,0,0,0,0,0,1,143.21
910,51.98,0.0,89.02,100.0,41400,1,10,11,2,1,0,0,0,0,0,0,0,1,101.59
911,71.89,0.0,88.53,100.0,42300,1,10,11,2,1,0,0,0,0,0,0,0,1,136.87
912,61.49,0.0,89.41,100.0,43200,1,10,12,2,1,0,0,0,0,0,0,0,1,122.76
913,4.82,20.16,94.92,58.5,44100,1,10,12,2,1,0,0,0,0,0,0,0,1,14.54
914,0.0,26.46,100.0,30.68,45000,1,10,12,2,1,0,0,0,0,0,0,0,1,8.53
915,0.0,25.78,100.0,32.01,45900,1,10,12,2,1,0,0,0,0,0,0,0,1,8.71
916,0.0,25.13,100.0,33.95,46800,1,10,13,2,1,0,0,0,0,0,0,0,1,9.07
917,31.25,3.02,93.83,99.94,47700,1,10,13,2,1,0,0,0,0,0,0,0,1,84.82
918,57.85,0.0,92.4,100.0,48600,1,10,13,2,1,0,0,0,0,0,0,0,1,139.75
919,31.36,0.0,95.27,100.0,49500,1,10,13,2,1,0,0,0,0,0,0,0,1,98.32
920,40.39,0.0,94.81,100.0,50400,1,10,14,2,1,0,0,0,0,0,0,0,1,120.49
921,40.5,0.0,94.38,100.0,51300,1,10,14,2,1,0,0,0,0,0,0,0,1,115.7
922,42.52,0.0,94.35,100.0,52200,1,10,14,2,1,0,0,0,0,0,0,0,1,121.1
923,34.09,0.0,95.68,100.0,53100,1,10,14,2,1,0,0,0,0,0,0,0,1,112.25
924,32.4,0.0,94.8,100.0,54000,1,10,15,2,1,0,0,0,0,0,0,0,1,96.52
925,40.79,0.0,93.84,100.0,54900,1,10,15,2,1,0,0,0,0,0,0,0,1,110.77
926,40.32,0.0,93.58,100.0,55800,1,10,15,2,1,0,0,0,0,0,0,0,1,107.03
927,29.41,0.0,95.97,100.0,56700,1,10,15,2,1,0,0,0,0,0,0,0,1,100.48
928,44.14,0.0,94.14,100.0,57600,1,10,16,2,1,0,0,0,0,0,0,0,1,123.19
929,31.86,0.0,95.7,100.0,58500,1,10,16,2,1,0,0,0,0,0,0,0,1,105.12
930,34.74,0.0,95.55,100.0,59400,1,10,16,2,1,0,0,0,0,0,0,0,1,112.46
931,46.69,0.0,93.45,100.0,60300,1,10,16,2,1,0,0,0,0,0,0,0,1,122.58
932,43.27,0.0,94.59,100.0,61200,1,10,17,2,1,0,0,0,0,0,0,0,1,126.18
933,32.83,0.0,94.58,100.0,62100,1,10,17,2,1,0,0,0,0,0,0,0,1,95.58
934,42.12,0.0,94.5,100.0,63000,1,10,17,2,1,0,0,0,0,0,0,0,1,121.72
935,53.57,0.0,92.39,100.0,63900,1,10,17,2,1,0,0,0,0,0,0,0,1,129.38
936,32.15,0.0,95.3,100.0,64800,1,10,18,2,1,0,0,0,0,0,0,0,1,101.09
937,10.98,0.14,95.47,100.0,65700,1,10,18,2,1,0,0,0,0,0,0,0,1,35.24
938,0.47,4.46,99.94,94.66,66600,1,10,18,2,1,0,0,0,0,0,0,0,1,13.1
939,0.0,21.02,100.0,36.38,67500,1,10,18,2,1,0,0,0,0,0,0,0,1,8.21
940,0.0,26.89,100.0,18.92,68400,1,10,19,2,1,0,0,0,0,0,0,0,1,5.18
941,0.0,26.82,100.0,19.35,69300,1,10,19,2,1,0,0,0,0,0,0,0,1,5.29
942,0.0,26.96,100.0,18.87,70200,1,10,19,2,1,0,0,0,0,0,0,0,1,5.18
943,0.0,27.04,100.0,18.32,71100,1,10,19,2,1,0,0,0,0,0,0,0,1,5.04
944,0.0,27.0,100.0,18.35,72000,1,10,20,2,1,0,0,0,0,0,0,0,1,5.04
945,0.0,26.93,100.0,18.4,72900,1,10,20,2,1,0,0,0,0,0,0,0,1,5.04
946,0.0,26.75,100.0,18.52,73800,1,10,20,2,1,0,0,0,0,0,0,0,1,5.04
947,0.0,26.75,100.0,18.91,74700,1,10,20,2,1,0,0,0,0,0,0,0,1,5.15
948,0.0,26.75,100.0,18.91,75600,1,10,21,2,1,0,0,0,0,0,0,0,1,5.15
949,0.0,26.53,100.0,18.81,76500,1,10,21,2,1,0,0,0,0,0,0,0,1,5.08
950,0.0,26.32,100.0,18.95,77400,1,10,21,2,1,0,0,0,0,0,0,0,1,5.08
951,0.0,26.35,100.0,18.79,78300,1,10,21,2,1,0,0,0,0,0,0,0,1,5.04
952,0.0,26.39,100.0,19.01,79200,1,10,22,2,1,0,0,0,0,0,0,0,1,5.11
953,1.98,15.08,92.72,30.9,80100,1,10,22,2,1,0,0,0,0,0,0,0,1,4.9
954,5.76,0.0,63.06,100.0,81000,1,10,22,2,1,0,0,0,0,0,0,0,1,4.68
955,5.4,0.0,65.17,100.0,81900,1,10,22,2,1,0,0,0,0,0,0,0,1,4.64
956,5.08,0.0,67.2,100.0,82800,1,10,23,2,1,0,0,0,0,0,0,0,1,4.61
957,4.21,0.0,74.06,100.0,83700,1,10,23,2,1,0,0,0,0,0,0,0,1,4.64
958,4.1,0.0,74.43,100.0,84600,1,10,23,2,1,0,0,0,0,0,0,0,1,4.57
959,4.54,0.0,70.94,100.0,85500,1,10,23,2,1,0,0,0,0,0,0,0,1,4.57
960,4.68,0.0,69.86,100.0,0,1,10,0,2,1,0,0,0,0,0,0,0,1,4.57
961,4.46,0.0,71.57,100.0,900,1,11,0,3,1,0,0,0,0,0,1,0,0,4.57
962,4.75,0.0,70.18,100.0,1800,1,11,0,3,1,0,0,0,0,0,1,0,0,4.68
963,4.9,0.0,68.52,100.0,2700,1,11,0,3,1,0,0,0,0,0,1,0,0,4.61
964,4.68,0.0,70.18,100.0,3600,1,11,1,3,1,0,0,0,0,0,1,0,0,4.61
965,4.9,0.0,68.52,100.0,4500,1,11,1,3,1,0,0,0,0,0,1,0,0,4.61
966,5.08,0.0,67.2,100.0,5400,1,11,1,3,1,0,0,0,0,0,1,0,0,4.61
967,4.79,0.0,69.88,100.0,6300,1,11,1,3,1,0,0,0,0,0,1,0,0,4.68
968,4.9,0.0,68.52,100.0,7200,1,11,2,3,1,0,0,0,0,0,1,0,0,4.61
969,4.72,0.0,69.87,100.0,8100,1,11,2,3,1,0,0,0,0,0,1,0,0,4.61
970,4.36,0.0,72.35,100.0,9000,1,11,2,3,1,0,0,0,0,0,1,0,0,4.57
971,4.39,0.0,72.12,100.0,9900,1,11,2,3,1,0,0,0,0,0,1,0,0,4.57
972,4.21,0.0,73.84,100.0,10800,1,11,3,3,1,0,0,0,0,0,1,0,0,4.61
973,4.68,0.0,70.18,100.0,11700,1,11,3,3,1,0,0,0,0,0,1,0,0,4.61
974,4.36,0.0,72.35,100.0,12600,1,11,3,3,1,0,0,0,0,0,1,0,0,4.57
975,4.28,0.0,72.99,100.0,13500,1,11,3,3,1,0,0,0,0,0,1,0,0,4.57
976,4.21,0.0,73.55,100.0,14400,1,11,4,3,1,0,0,0,0,0,1,0,0,4.57
977,4.21,0.0,73.84,100.0,15300,1,11,4,3,1,0,0,0,0,0,1,0,0,4.61
978,4.64,0.0,70.17,100.0,16200,1,11,4,3,1,0,0,0,0,0,1,0,0,4.57
979,4.5,0.0,71.56,100.0,17100,1,11,4,3,1,0,0,0,0,0,1,0,0,4.61
980,4.46,0.0,71.57,100.0,18000,1,11,5,3,1,0,0,0,0,0,1,0,0,4.57
981,4.5,0.0,71.25,100.0,18900,1,11,5,3,1,0,0,0,0,0,1,0,0,4.57
982,4.46,0.0,72.1,100.0,19800,1,11,5,3,1,0,0,0,0,0,1,0,0,4.64
983,4.54,0.0,70.94,100.0,20700,1,11,5,3,1,0,0,0,0,0,1,0,0,4.57
984,4.36,0.0,72.35,100.0,21600,1,11,6,3,1,0,0,0,0,0,1,0,0,4.57
985,4.46,0.0,71.57,100.0,22500,1,11,6,3,1,0,0,0,0,0,1,0,0,4.57
986,4.36,0.0,72.35,100.0,23400,1,11,6,3,1,0,0,0,0,0,1,0,0,4.57
987,3.92,0.0,74.36,100.0,24300,1,11,6,3,1,0,0,0,0,0,1,0,0,4.36
988,3.89,0.0,74.0,100.0,25200,1,11,7,3,1,0,0,0,0,0,1,0,0,4.28
989,4.1,0.0,74.22,100.0,26100,1,11,7,3,1,0,0,0,0,0,1,0,0,4.54
990,3.38,0.0,79.7,100.0,27000,1,11,7,3,1,0,0,0,0,0,1,0,0,4.46
991,4.0,0.0,87.3,100.0,27900,1,11,7,3,1,0,0,0,0,0,1,0,0,7.16
992,3.53,0.04,90.21,100.0,28800,1,11,8,3,1,0,0,0,0,0,1,0,0,7.38
993,46.37,0.0,84.01,100.0,29700,1,11,8,3,1,0,0,0,0,0,1,0,0,71.82
994,79.7,0.0,86.45,100.0,30600,1,11,8,3,1,0,0,0,0,0,1,0,0,137.09
995,71.78,0.0,85.09,100.0,31500,1,11,8,3,1,0,0,0,0,0,1,0,0,116.28
996,53.14,0.0,91.99,100.0,32400,1,11,9,3,1,0,0,0,0,0,1,0,0,124.63
997,47.52,0.0,93.17,100.0,33300,1,11,9,3,1,0,0,0,0,0,1,0,0,121.9
998,48.53,0.0,93.03,100.0,34200,1,11,9,3,1,0,0,0,0,0,1,0,0,123.08
999,44.5,0.0,91.74,100.0,35100,1,11,9,3,1,0,0,0,0,0,1,0,0,102.6
1000,33.98,0.0,92.87,100.0,36000,1,11,10,3,1,0,0,0,0,0,1,0,0,85.1
1001,28.51,0.0,93.23,100.0,36900,1,11,10,3,1,0,0,0,0,0,1,0,0,73.51
1002,43.92,0.0,92.6,100.0,37800,1,11,10,3,1,0,0,0,0,0,1,0,0,107.75
1003,45.32,0.0,93.12,100.0,38700,1,11,10,3,1,0,0,0,0,0,1,0,0,115.74
1004,36.61,0.0,92.93,100.0,39600,1,11,11,3,1,0,0,0,0,0,1,0,0,92.09
1005,42.26,0.0,85.15,100.0,40500,1,11,11,3,1,0,0,0,0,0,1,0,0,68.62
1006,44.28,0.0,85.05,100.0,41400,1,11,11,3,1,0,0,0,0,0,1,0,0,71.6
1007,43.24,0.0,84.9,100.0,42300,1,11,11,3,1,0,0,0,0,0,1,0,0,69.48
1008,48.56,0.0,83.7,100.0,43200,1,11,12,3,1,0,0,0,0,0,1,0,0,74.27
1009,5.58,17.96,96.3,74.3,44100,1,11,12,3,1,0,0,0,0,0,1,0,0,19.94
1010,0.0,25.45,100.0,42.18,45000,1,11,12,3,1,0,0,0,0,0,1,0,0,11.84
1011,0.0,23.69,100.0,50.2,45900,1,11,12,3,1,0,0,0,0,0,1,0,0,13.75
1012,3.71,16.78,99.06,84.84,46800,1,11,13,3,1,0,0,0,0,0,1,0,0,26.89
1013,40.54,0.0,92.03,100.0,47700,1,11,13,3,1,0,0,0,0,0,1,0,0,95.4
1014,49.86,0.0,92.25,100.0,48600,1,11,13,3,1,0,0,0,0,0,1,0,0,119.12
1015,50.76,0.0,92.13,100.0,49500,1,11,13,3,1,0,0,0,0,0,1,0,0,120.28
1016,37.51,0.0,94.34,100.0,50400,1,11,14,3,1,0,0,0,0,0,1,0,0,106.7
1017,34.52,0.0,95.06,100.0,51300,1,11,14,3,1,0,0,0,0,0,1,0,0,105.66
1018,31.1,0.0,94.11,100.0,52200,1,11,14,3,1,0,0,0,0,0,1,0,0,86.54
1019,56.99,0.0,92.26,100.0,53100,1,11,14,3,1,0,0,0,0,0,1,0,0,136.3
1020,53.39,0.0,92.42,100.0,54000,1,11,15,3,1,0,0,0,0,0,1,0,0,129.24
1021,49.86,0.0,93.17,100.0,54900,1,11,15,3,1,0,0,0,0,0,1,0,0,127.94
1022,54.65,0.0,92.55,100.0,55800,1,11,15,3,1,0,0,0,0,0,1,0,0,133.52
1023,48.64,0.0,93.16,100.0,56700,1,11,15,3,1,0,0,0,0,0,1,0,0,124.7
1024,43.09,0.0,92.75,100.0,57600,1,11,16,3,1,0,0,0,0,0,1,0,0,106.92
1025,46.91,0.0,89.89,100.0,58500,1,11,16,3,1,0,0,0,0,0,1,0,0,96.26
1026,42.91,0.0,89.18,100.0,59400,1,11,16,3,1,0,0,0,0,0,1,0,0,84.56
1027,39.06,0.0,92.76,100.0,60300,1,11,16,3,1,0,0,0,0,0,1,0,0,96.95
1028,53.21,0.0,92.8,100.0,61200,1,11,17,3,1,0,0,0,0,0,1,0,0,132.55
1029,50.94,0.0,92.85,100.0,62100,1,11,17,3,1,0,0,0,0,0,1,0,0,127.4
1030,36.5,0.0,94.9,100.0,63000,1,11,17,3,1,0,0,0,0,0,1,0,0,109.91
1031,4.28,3.06,99.64,99.82,63900,1,11,17,3,1,0,0,0,0,0,1,0,0,50.29
1032,0.04,9.11,100.0,96.75,64800,1,11,18,3,1,0,0,0,0,0,1,0,0,34.88
1033,45.86,0.86,90.3,100.0,65700,1,11,18,3,1,0,0,0,0,0,1,0,0,96.37
1034,70.99,0.0,88.19,100.0,66600,1,11,18,3,1,0,0,0,0,0,1,0,0,132.77
1035,47.88,0.0,92.44,100.0,67500,1,11,18,3,1,0,0,0,0,0,1,0,0,116.06
1036,36.94,0.0,94.55,100.0,68400,1,11,19,3,1,0,0,0,0,0,1,0,0,107.28
1037,34.45,0.0,95.25,100.0,69300,1,11,19,3,1,0,0,0,0,0,1,0,0,107.75
1038,41.4,0.0,93.95,100.0,70200,1,11,19,3,1,0,0,0,0,0,1,0,0,113.51
1039,63.04,0.0,90.83,100.0,71100,1,11,19,3,1,0,0,0,0,0,1,0,0,136.84
1040,43.74,0.0,93.7,100.0,72000,1,11,20,3,1,0,0,0,0,0,1,0,0,117.36
1041,45.79,0.0,93.67,100.0,72900,1,11,20,3,1,0,0,0,0,0,1,0,0,122.51
1042,54.25,0.0,91.73,100.0,73800,1,11,20,3,1,0,0,0,0,0,1,0,0,124.99
1043,28.94,0.0,96.27,100.0,74700,1,11,20,3,1,0,0,0,0,0,1,0,0,102.96
1044,14.65,2.56,97.98,99.94,75600,1,11,21,3,1,0,0,0,0,0,1,0,0,71.71
1045,0.0,26.46,100.0,23.02,76500,1,11,21,3,1,0,0,0,0,0,1,0,0,6.26
1046,0.0,26.64,100.0,19.09,77400,1,11,21,3,1,0,0,0,0,0,1,0,0,5.18
1047,0.0,26.5,100.0,19.18,78300,1,11,21,3,1,0,0,0,0,0,1,0,0,5.18
1048,0.0,26.64,100.0,18.98,79200,1,11,22,3,1,0,0,0,0,0,1,0,0,5.15
1049,1.84,15.52,93.85,30.66,80100,1,11,22,3,1,0,0,0,0,0,1,0,0,5.0
1050,5.58,0.0,65.14,100.0,81000,1,11,22,3,1,0,0,0,0,0,1,0,0,4.79
1051,5.54,0.0,64.85,100.0,81900,1,11,22,3,1,0,0,0,0,0,1,0,0,4.72
1052,5.18,0.0,67.04,100.0,82800,1,11,23,3,1,0,0,0,0,0,1,0,0,4.68
1053,4.72,0.0,70.93,100.0,83700,1,11,23,3,1,0,0,0,0,0,1,0,0,4.75
1054,4.79,0.0,69.58,100.0,84600,1,11,23,3,1,0,0,0,0,0,1,0,0,4.64
1055,4.86,0.0,69.67,100.0,85500,1,11,23,3,1,0,0,0,0,0,1,0,0,4.72
1056,4.64,0.0,70.71,100.0,0,1,11,0,3,1,0,0,0,0,0,1,0,0,4.64
1057,4.68,0.0,70.71,100.0,900,1,12,0,4,1,0,1,0,0,0,0,0,0,4.68
1058,4.9,0.0,69.38,100.0,1800,1,12,0,4,1,0,1,0,0,0,0,0,0,4.72
1059,5.15,0.0,67.57,100.0,2700,1,12,0,4,1,0,1,0,0,0,0,0,0,4.72
1060,5.18,0.0,67.35,100.0,3600,1,12,1,4,1,0,1,0,0,0,0,0,0,4.72
1061,4.9,0.0,69.38,100.0,4500,1,12,1,4,1,0,1,0,0,0,0,0,0,4.72
1062,5.08,0.0,68.6,100.0,5400,1,12,1,4,1,0,1,0,0,0,0,0,0,4.79
1063,5.4,0.0,66.36,100.0,6300,1,12,1,4,1,0,1,0,0,0,0,0,0,4.79
1064,4.9,0.0,69.6,100.0,7200,1,12,2,4,1,0,1,0,0,0,0,0,0,4.75
1065,5.11,0.0,68.39,100.0,8100,1,12,2,4,1,0,1,0,0,0,0,0,0,4.79
1066,5.22,0.0,67.61,100.0,9000,1,12,2,4,1,0,1,0,0,0,0,0,0,4.79
1067,5.08,0.0,68.6,100.0,9900,1,12,2,4,1,0,1,0,0,0,0,0,0,4.79
1068,5.08,0.0,68.3,100.0,10800,1,12,3,4,1,0,1,0,0,0,0,0,0,4.75
1069,4.97,0.0,69.09,100.0,11700,1,12,3,4,1,0,1,0,0,0,0,0,0,4.75
1070,4.97,0.0,69.09,100.0,12600,1,12,3,4,1,0,1,0,0,0,0,0,0,4.75
1071,4.82,0.0,69.97,100.0,13500,1,12,3,4,1,0,1,0,0,0,0,0,0,4.72
1072,4.79,0.0,70.41,100.0,14400,1,12,4,4,1,0,1,0,0,0,0,0,0,4.75
1073,5.04,0.0,68.59,100.0,15300,1,12,4,4,1,0,1,0,0,0,0,0,0,4.75
1074,5.0,0.0,68.87,100.0,16200,1,12,4,4,1,0,1,0,0,0,0,0,0,4.75
1075,4.9,0.0,69.6,100.0,17100,1,12,4,4,1,0,1,0,0,0,0,0,0,4.75
1076,5.15,0.0,67.57,100.0,18000,1,12,5,4,1,0,1,0,0,0,0,0,0,4.72
1077,5.15,0.0,68.33,100.0,18900,1,12,5,4,1,0,1,0,0,0,0,0,0,4.82
1078,5.08,0.0,68.3,100.0,19800,1,12,5,4,1,0,1,0,0,0,0,0,0,4.75
